serial,serialLabel,countryLabel,composerLabel,rarsRatingLabel,derivativeWorkLabel
http://www.wikidata.org/entity/Q15895816,Ori-Princess,Китай,,,
http://www.wikidata.org/entity/Q15901601,Happy Heroes,Китай,,,
http://www.wikidata.org/entity/Q15899283,Mademoiselle Zazie,Франция,,,
http://www.wikidata.org/entity/Q15915049,The Legend of Luo Xiaohei,Китай,,,
http://www.wikidata.org/entity/Q12130750,Q12130750,Украина,,,
http://www.wikidata.org/entity/Q12130748,Q12130748,Украина,,,
http://www.wikidata.org/entity/Q14121477,Henry Hugglemonster,США,,,
http://www.wikidata.org/entity/Q14970543,Q14970543,Чехословакия,Зденек Лишка,,
http://www.wikidata.org/entity/Q14143711,Бешеные кролики: Вторжение,Франция,,,
http://www.wikidata.org/entity/Q14121477,Henry Hugglemonster,Великобритания,,,
http://www.wikidata.org/entity/Q12774936,Pásli ovce valasi,Чехословакия,Jaroslav Celba,,
http://www.wikidata.org/entity/Q15300358,Питер Пэн: Новые приключения,США,,,
http://www.wikidata.org/entity/Q15300358,Питер Пэн: Новые приключения,Франция,,,
http://www.wikidata.org/entity/Q12735370,Miaunel and Balanel,Румыния,,,
http://www.wikidata.org/entity/Q14121477,Henry Hugglemonster,Ирландия,,,
http://www.wikidata.org/entity/Q14298247,Мстительница в парандже,Пакистан,Аарон Харун Рашид,,
http://www.wikidata.org/entity/Q12617756,Jurassic War,Франция,,,
http://www.wikidata.org/entity/Q12035088,The Little Witch,Германия,Petr Skoumal,,Маленькая колдунья
http://www.wikidata.org/entity/Q12035088,The Little Witch,ФРГ,Petr Skoumal,,Маленькая колдунья
http://www.wikidata.org/entity/Q15576249,Пукка,Республика Корея,,,
http://www.wikidata.org/entity/Q15921421,Happy Family,Китай,,,
http://www.wikidata.org/entity/Q12037771,Mire Bala Kale Hin - Tales from the Endless Roads,Чехия,Esko Mäkinen,,
http://www.wikidata.org/entity/Q12037771,Mire Bala Kale Hin - Tales from the Endless Roads,Чехия,Alec Kopyt,,
http://www.wikidata.org/entity/Q12037771,Mire Bala Kale Hin - Tales from the Endless Roads,Чехия,Rezgar Fatahi,,
http://www.wikidata.org/entity/Q12037771,Mire Bala Kale Hin - Tales from the Endless Roads,Чехия,Miritza,,
http://www.wikidata.org/entity/Q56290639,Обратная сторона Земли,США,,18+,
http://www.wikidata.org/entity/Q61082138,Beat Monsters,Республика Корея,,,
http://www.wikidata.org/entity/Q61090965,Semi and the Magic Cube,Республика Корея,,,
http://www.wikidata.org/entity/Q61091273,Ghost Mecard,Республика Корея,,,
http://www.wikidata.org/entity/Q61092172,Botos Family,Республика Корея,,,
http://www.wikidata.org/entity/Q61092024,Супер Зак,Республика Корея,,,
http://www.wikidata.org/entity/Q61094740,Рэй и пожарный патруль,Республика Корея,,,
http://www.wikidata.org/entity/Q61097210,Aerover,Республика Корея,,,
http://www.wikidata.org/entity/Q61099595,Bbasha Mecard,Республика Корея,,,
http://www.wikidata.org/entity/Q61099828,Салон дядюшки Брэда,Республика Корея,,,
http://www.wikidata.org/entity/Q56322546,Momo,Германия,,,
http://www.wikidata.org/entity/Q56669278,Virtual Hero,Испания,Портер Робинсон,,
http://www.wikidata.org/entity/Q59242746,Магия Мотауна,США,,,
http://www.wikidata.org/entity/Q61090847,The Haunted House,Республика Корея,,,
http://www.wikidata.org/entity/Q59242746,Магия Мотауна,Австралия,,,
http://www.wikidata.org/entity/Q60768356,Вольтрон,Япония,,,Вольтрон
http://www.wikidata.org/entity/Q59296291,Gary and His Demons,США,,,
http://www.wikidata.org/entity/Q59247439,Q59247439,Швейцария,Кристоф Эраль,,
http://www.wikidata.org/entity/Q56686370,Q56686370,Германия,Карел Свобода,,
http://www.wikidata.org/entity/Q58684558,Yakky Doodle,США,,,
http://www.wikidata.org/entity/Q60768356,Вольтрон,США,,,Вольтрон
http://www.wikidata.org/entity/Q57568569,Shining Star,Республика Корея,,,
http://www.wikidata.org/entity/Q59417507,Flea-Bitten!,Австралия,,,
http://www.wikidata.org/entity/Q62334008,Let's Go Luna!,Канада,,,
http://www.wikidata.org/entity/Q59296291,Gary and His Demons,Канада,,,
http://www.wikidata.org/entity/Q56311624,Паприка,Франция,,,
http://www.wikidata.org/entity/Q56064038,Rocket & Groot,США,,,
http://www.wikidata.org/entity/Q59635240,The Shivering Truth,США,,,
http://www.wikidata.org/entity/Q56303432,My Favorite Martians,США,,,
http://www.wikidata.org/entity/Q56322163,Glammys School of Fashion Vlog,США,,,
http://www.wikidata.org/entity/Q56669278,Virtual Hero,Испания,Mägo de Oz,,
http://www.wikidata.org/entity/Q56388376,Holly Hobbie & Friends,США,,,
http://www.wikidata.org/entity/Q58642414,Skipper & Skeeto,Великобритания,,,
http://www.wikidata.org/entity/Q58642414,Skipper & Skeeto,Дания,,,
http://www.wikidata.org/entity/Q60663795,Adrian,Италия,Никола Пьовани,,
http://www.wikidata.org/entity/Q56323225,Маджики,Италия,,,
http://www.wikidata.org/entity/Q60745839,Скрестив мечи,США,,18+,
http://www.wikidata.org/entity/Q60176928,The Pirates Next Door,Франция,,,
http://www.wikidata.org/entity/Q56400658,Муми-модель,Финляндия,,,
http://www.wikidata.org/entity/Q60722253,Радужно-бабочково-единорожная кошка,США,Ноам Каниэл,6+,
http://www.wikidata.org/entity/Q59575446,Затерянные в стране Оз,США,Адам Берри,,
http://www.wikidata.org/entity/Q60746999,Hoops,США,,,
http://www.wikidata.org/entity/Q56860935,Типа человек,США,,,
http://www.wikidata.org/entity/Q60176928,The Pirates Next Door,Канада,,,
http://www.wikidata.org/entity/Q56876750,Dudley Do-Right of the Mounties,США,,,
http://www.wikidata.org/entity/Q60463117,Blazing Team: Masters of Yo Kwon Do,США,,,
http://www.wikidata.org/entity/Q60174520,Tales of Nazir,Гана,,,
http://www.wikidata.org/entity/Q62081803,Beetle Bailey,США,Рэй Эванс,,
http://www.wikidata.org/entity/Q56605559,Super Agent Jon le Bon! How to Save the World in 90 seconds,Канада,Olivier Auriol,,
http://www.wikidata.org/entity/Q60745518,Bless the Harts,США,,,
http://www.wikidata.org/entity/Q60748113,Transformers: Rescue Bots Academy,США,,,
http://www.wikidata.org/entity/Q60762685,Гигантозавр,Франция,,,
http://www.wikidata.org/entity/Q62081803,Beetle Bailey,США,Winston Sharples,,
http://www.wikidata.org/entity/Q60745241,Becca's Bunch,Великобритания,,,
http://www.wikidata.org/entity/Q62081803,Beetle Bailey,США,Джордж Брунс,,
http://www.wikidata.org/entity/Q60854416,Whoopass Stew,США,,,
http://www.wikidata.org/entity/Q60847266,Esther's Notebooks,Франция,,,
http://www.wikidata.org/entity/Q56308269,Царевны,Россия,Михаил Викторович Чертищев,0+,
http://www.wikidata.org/entity/Q60855694,Noksu,Великобритания,,,
http://www.wikidata.org/entity/Q57418201,Трое с небес: Истории Аркадии,США,,,
http://www.wikidata.org/entity/Q57899682,Харли Квинн,США,,,
http://www.wikidata.org/entity/Q60968715,Про Диму,Россия,,,
http://www.wikidata.org/entity/Q60965293,Taffy and Bentley,Франция,,,
http://www.wikidata.org/entity/Q60987101,Nebezpechna zona,Украина,,,
http://www.wikidata.org/entity/Q60745241,Becca's Bunch,Ирландия,,,
http://www.wikidata.org/entity/Q56322237,Pop Secret,Франция,,,
http://www.wikidata.org/entity/Q60785650,D'Myna Leagues,Канада,,,
http://www.wikidata.org/entity/Q57555467,Бобо и банда кроликов,США,,,
http://www.wikidata.org/entity/Q57555467,Бобо и банда кроликов,Венгрия,,,
http://www.wikidata.org/entity/Q56318445,Q56318445,Франция,,,
http://www.wikidata.org/entity/Q57555467,Бобо и банда кроликов,Германия,,,
http://www.wikidata.org/entity/Q60854493,Q60854493,США,,,
http://www.wikidata.org/entity/Q61085565,Рёв Громокошек,США,,,
http://www.wikidata.org/entity/Q61094740,Рэй и пожарный патруль,Китай,,,
http://www.wikidata.org/entity/Q60861506,Q60861506,Франция,,,
http://www.wikidata.org/entity/Q60855694,Noksu,Финляндия,,,
http://www.wikidata.org/entity/Q60769974,Как стать высшим стражем,США,Steven Argila,,
http://www.wikidata.org/entity/Q60331019,Pimpa,Италия,,,
http://www.wikidata.org/entity/Q57568569,Shining Star,Китай,,,
http://www.wikidata.org/entity/Q61000684,Taina and the Amazon's Guardians,Бразилия,,,
http://www.wikidata.org/entity/Q62081803,Beetle Bailey,США,Джей Ливингстон,,
http://www.wikidata.org/entity/Q57524861,Супергерои на шпильках,Бразилия,,,
http://www.wikidata.org/entity/Q61353731,Tinpo,Великобритания,,,
http://www.wikidata.org/entity/Q56285491,Muddle Earth,Великобритания,,,
http://www.wikidata.org/entity/Q58038154,Peepoodo & The Super Fuck Friends,Франция,,,
http://www.wikidata.org/entity/Q60851316,Поросёнок,Россия,"Ведерников, Тимур Владимирович",,
http://www.wikidata.org/entity/Q59247439,Q59247439,Франция,Кристоф Эраль,,
http://www.wikidata.org/entity/Q57586339,The Little Polar Bear,Великобритания,,,
http://www.wikidata.org/entity/Q57316188,Q57316188,Чехословакия,,,
http://www.wikidata.org/entity/Q57316385,Q57316385,Чехословакия,,,
http://www.wikidata.org/entity/Q61740435,Любовь. Смерть. Роботы,США,,,
http://www.wikidata.org/entity/Q61755134,Tigtone,США,,,
http://www.wikidata.org/entity/Q57352583,Q57352583,Болгария,,,
http://www.wikidata.org/entity/Q58445130,"Улица Далматинцев, 101",Великобритания,,,
http://www.wikidata.org/entity/Q58445130,"Улица Далматинцев, 101",Канада,,,
http://www.wikidata.org/entity/Q60838050,Gormiti,Италия,,,
http://www.wikidata.org/entity/Q61974295,For Better or for Worse,Канада,,,
http://www.wikidata.org/entity/Q57316188,Q57316188,ГДР,,,
http://www.wikidata.org/entity/Q57316385,Q57316385,ГДР,,,
http://www.wikidata.org/entity/Q56641176,The Bible Project,США,,,
http://www.wikidata.org/entity/Q6953748,NFL Rush Zone,США,David Robidoux,,
http://www.wikidata.org/entity/Q6964087,Nanook,Франция,,,
http://www.wikidata.org/entity/Q7171657,Petals,Австралия,,,
http://www.wikidata.org/entity/Q6653056,Маленький зоомагазин,США,,,
http://www.wikidata.org/entity/Q7111469,Out There,США,,,
http://www.wikidata.org/entity/Q6699730,Lugar Heights,США,,,
http://www.wikidata.org/entity/Q7267751,The Legend of Qin,Китай,,,
http://www.wikidata.org/entity/Q6653056,Маленький зоомагазин,Канада,,,
http://www.wikidata.org/entity/Q6739587,Making Fiends,США,Эго Плум,,
http://www.wikidata.org/entity/Q6780708,Портал доктора Франкенштейна,США,,,
http://www.wikidata.org/entity/Q6781668,Maryoku Yummy,США,,,
http://www.wikidata.org/entity/Q6778527,Marvin the Tap-Dancing Horse,Китай,,,
http://www.wikidata.org/entity/Q6781668,Maryoku Yummy,Индия,,,
http://www.wikidata.org/entity/Q6791890,Matty's Funday Funnies,США,,,
http://www.wikidata.org/entity/Q6788255,Matt's Monsters,Франция,,,
http://www.wikidata.org/entity/Q6099564,Ivor the Engine,Великобритания,,,
http://www.wikidata.org/entity/Q6844152,Mighty Man and Yukk,США,,,
http://www.wikidata.org/entity/Q6844174,Mighty Mouse: The New Adventures,США,,,
http://www.wikidata.org/entity/Q6840033,Microscopic Milton,Великобритания,,,
http://www.wikidata.org/entity/Q6842744,Midnight Patrol: Adventures in the Dream Zone,Великобритания,,,
http://www.wikidata.org/entity/Q6868778,Minnie's Bow-Toons,США,,,
http://www.wikidata.org/entity/Q6869228,Minoriteam,США,,,
http://www.wikidata.org/entity/Q6778527,Marvin the Tap-Dancing Horse,Канада,,,
http://www.wikidata.org/entity/Q6781668,Maryoku Yummy,Ирландия,,,
http://www.wikidata.org/entity/Q6788255,Matt's Monsters,Италия,,,
http://www.wikidata.org/entity/Q6918728,Motu Patlu,Индия,,,
http://www.wikidata.org/entity/Q6407588,Sugarland,Иран,Jalal Zolfonun,,
http://www.wikidata.org/entity/Q6926114,Mouseterpiece Theater,США,,,
http://www.wikidata.org/entity/Q6081517,Pok & Mok,Франция,,,
http://www.wikidata.org/entity/Q7372495,Roy,Ирландия,,,
http://www.wikidata.org/entity/Q6929360,Mr Benn,Великобритания,,,
http://www.wikidata.org/entity/Q6093510,Dork Hunters from Outer Space,Великобритания,,,
http://www.wikidata.org/entity/Q6949148,Воины мифов: Хранители легенд,Франция,,,
http://www.wikidata.org/entity/Q6142459,Pecola,Япония,,,
http://www.wikidata.org/entity/Q7182974,Philbert Frog,Великобритания,Пол К. Джойс,,
http://www.wikidata.org/entity/Q6928913,The Mr. Men Show,Канада,,,
